X3,Y3,Z3
-1985.668091,664.1080933,-757.8330078
-1988.319214,664.909729,-757.7515869
-1990.904297,665.4827271,-757.666748
-1993.415649,665.8290405,-757.5914307
-1995.847046,665.9694824,-757.5361328
-1998.195435,665.9400635,-757.5068359
-2000.460083,665.7872925,-757.5053711
-2002.643677,665.5641479,-757.5308228
-2004.752319,665.3273315,-757.5795898
-2006.795776,665.1340942,-757.6459961
-2008.785156,665.0367432,-757.722168
-2010.731812,665.0756226,-757.7987061
-2012.644653,665.2720947,-757.8668823
-2014.528198,665.6259155,-757.9207153
-2016.382813,666.1168213,-757.9594116
-2018.20459,666.7092896,-757.9890137
-2019.984863,667.3587646,-758.0223389
-2021.712891,668.0181885,-758.0780029
-2023.376343,668.6438599,-758.1781006
-2024.962524,669.2006836,-758.3446655
-2026.459839,669.6658936,-758.5959473
-2027.858887,670.0293579,-758.9424438
-2029.154663,670.2924194,-759.3845825
-2030.347778,670.4642334,-759.9121094
-2031.443726,670.5602417,-760.5054932
-2032.452271,670.5997925,-761.1392822
-2033.386108,670.6044312,-761.7858276
-2034.259277,670.5953369,-762.4189453
-2035.084595,670.5904541,-763.0166626
-2035.87207,670.6027832,-763.5635376
-2036.628662,670.6393433,-764.0512695
-2037.357056,670.7019043,-764.4783325
-2038.059082,670.7874146,-764.8474121
-2038.735962,670.8901978,-765.1627197
-2039.389038,671.0030518,-765.4281006
-2040.019897,671.1192017,-765.6464844
-2040.630981,671.2327881,-765.8197021
-2041.225098,671.3396606,-765.9489746
-2041.803955,671.4368286,-766.0358276
-2042.369751,671.5217896,-766.0836792
-2042.92334,671.5924683,-766.0981445
-2043.466431,671.6463623,-766.0859985
-2044.002197,671.682312,-766.0533447
-2044.535767,671.7011719,-766.0036621
-2045.071533,671.7067871,-765.9390259
-2045.610596,671.7053833,-765.8624268
-2046.148682,671.703064,-765.7786865
-2046.678467,671.7045288,-765.6932983
-2047.190796,671.7127686,-765.6110229
-2047.676025,671.7288208,-765.5358887
-2048.127197,671.7510376,-765.4713135
-2048.538818,671.7763062,-765.4197388
-2048.909668,671.8006592,-765.383606
-2049.23877,671.8206787,-765.3649902
-2049.5271,671.8343506,-765.3653564
-2049.775146,671.8413086,-765.3856812
-2049.982666,671.8421021,-765.4250488
-2050.151367,671.838501,-765.4818726
-2050.281738,671.8321533,-765.5531616
-2050.376465,671.8255005,-765.6347046
-2050.4375,671.8207397,-765.7209473
-2050.467773,671.8201904,-765.8057251
-2050.470215,671.8253784,-765.8830566
-2050.446777,671.8370361,-765.9480591
-2050.400391,671.8548584,-765.9974976
-2050.332275,671.8776855,-766.0296631
-2050.243652,671.9030762,-766.0439453
-2050.13623,671.9274292,-766.0397339
-2050.010742,671.9465942,-766.0167847
-2049.869873,671.9574585,-765.9755859
-2049.717285,671.9587402,-765.9173584
-2049.558105,671.9506226,-765.8453979
-2049.397949,671.9345093,-765.7642822
-2049.242432,671.9124756,-765.6802368
-2049.096436,671.8865356,-765.5995483
-2048.963379,671.8583984,-765.5274658
-2048.844727,671.8291016,-765.4665527
-2048.740723,671.7994385,-765.4174805
-2048.649902,671.7704468,-765.3795166
-2048.56958,671.7433472,-765.3515015
-2048.496094,671.7192383,-765.3319092
-2048.425293,671.6984253,-765.3186035
-2048.353027,671.680542,-765.3098145
-2048.275879,671.6650391,-765.3045044
-2048.190186,671.6513672,-765.302124
-2048.094727,671.6391602,-765.3028564
-2047.987549,671.6279907,-765.3071289
-2047.867188,671.6172485,-765.31604
-2047.732544,671.6063843,-765.3308716
-2047.582764,671.5949097,-765.3534546
-2047.417358,671.5823364,-765.385498
-2047.236084,671.5679321,-765.4284058
-2047.038696,671.5507813,-765.4831543
-2046.824829,671.5299683,-765.5505981
-2046.594482,671.5048828,-765.6311035
-2046.348267,671.475769,-765.723877
-2046.087891,671.4429932,-765.8258057
-2045.815552,671.4060059,-765.9309082
-2045.533813,671.3623047,-766.0313721
-2045.24292,671.3092651,-766.1193848
-2044.943726,671.2463989,-766.1903687
-2044.634766,671.1759033,-766.2435913
-2044.314331,671.102478,-766.2818604
-2043.980469,671.0305176,-766.3092041
-2043.631714,670.9616089,-766.3291626
-2043.266479,670.8952637,-766.3438721
-2042.883057,670.8300171,-766.3550415
-2042.480347,670.7646484,-766.364624
-2042.057373,670.6988525,-766.375061
-2041.612793,670.6331787,-766.3896484
-2041.144287,670.567688,-766.4105225
-2040.650024,670.5010986,-766.43927
-2040.126953,670.4310303,-766.4766846
-2039.571655,670.3553467,-766.5239258
-2038.981079,670.2724609,-766.581665
-2038.351685,670.1817017,-766.6500244
-2037.680786,670.083374,-766.7281494
-2036.965698,669.9776611,-766.8139648
-2036.203247,669.8649902,-766.9055786
-2035.389526,669.7457886,-767.0024414
-2034.521729,669.6206055,-767.1054077
-2033.598145,669.4893188,-767.2155151
-2032.619385,669.3503418,-767.3319092
-2031.5896,669.2006226,-767.4506226
-2030.513184,669.0355225,-767.5645142
-2029.392822,668.8495483,-767.6660156
-2028.226563,668.6381226,-767.7492676
-2027.009888,668.3986816,-767.8118286
-2025.738403,668.1314087,-767.8551636
-2024.408203,667.8369751,-767.8829956
-2023.016113,667.515564,-767.8999634
-2021.560059,667.1669922,-767.9101563
-2020.037842,666.7908936,-767.9171753
-2018.446533,666.3859863,-767.9235229
-2016.784058,665.9502563,-767.9298706
-2015.046021,665.4807129,-767.9352417
-2013.226929,664.9737549,-767.9364014
-2011.319824,664.425415,-767.9294434
-2009.316528,663.8314209,-767.9095459
-2007.20874,663.1872559,-767.8712158
-2004.988525,662.4875488,-767.8077393
-2002.649658,661.727478,-767.7105713
-2000.187988,660.9035034,-767.5700684
-1997.603882,660.0161743,-767.3757935
-1994.901367,659.071106,-767.1187744
-1992.089966,658.0808105,-766.7922363
-1989.184204,657.06427,-766.3931274
-1986.200928,656.0470581,-765.9215698
-1983.157349,655.0587158,-765.3806152
-1980.066162,654.1286621,-764.7747192
-1976.934326,653.2827148,-764.1072998
-1973.760376,652.541626,-763.3791504
-1970.537354,651.9212646,-762.5869141
-1967.253784,651.4346313,-761.7252808
-1963.897461,651.0905762,-760.7893066
-1960.458252,650.8921509,-759.7775879
-1956.929932,650.8359375,-758.6929932
-1953.310913,650.913269,-757.5428467
-1949.602661,651.1134033,-756.3388062
-1945.809814,651.4265747,-755.0969238
-1941.939697,651.8448486,-753.8366699
-1938.002563,652.3623657,-752.5792236
-1934.012207,652.9761963,-751.3469849
-1929.984497,653.687439,-750.1626587
-1925.937378,654.5037842,-749.0495605
-1921.888062,655.4398804,-748.0296021
-1917.851196,656.517395,-747.1220703
-1913.836426,657.7626343,-746.3422852
-1909.845825,659.203064,-745.6999512
-1905.874512,660.8642578,-745.1976929
-1901.912476,662.7669067,-744.8294067
-1897.948853,664.9252319,-744.5797729
-1893.974854,667.3456421,-744.4242554
-1889.985596,670.0256348,-744.331543
-1885.980713,672.9518433,-744.2694702
-1881.963989,676.1014404,-744.2092285
-1877.942993,679.4475708,-744.1274414
-1873.927368,682.9679565,-744.0057373
-1869.928589,686.6498413,-743.8317871
-1865.958008,690.4921875,-743.5985718
-1862.026489,694.503418,-743.303772
-1858.143188,698.6955566,-742.9512939
-1854.313843,703.0767212,-742.553833
-1850.53894,707.6477051,-742.1338501
-1846.815308,712.4038086,-741.7178955
-1843.138306,717.3389893,-741.3302002
-1839.502808,722.4487305,-740.9873657
-1835.9021,727.7302856,-740.6986084
-1832.326538,733.1809692,-740.4667969
-1828.764771,738.7956543,-740.2912598
-1825.204956,744.5633545,-740.1691284
-1821.637329,750.4611816,-740.0962524
-1818.05896,756.4475098,-740.0681152
-1814.480835,762.4550781,-740.0811768
-1810.933838,768.3838501,-740.1334839
-1807.477539,774.0958862,-740.2223511
-1804.205566,779.416626,-740.3398438
-1801.243774,784.1480713,-740.4677124
-1798.038574,790.2180786,-740.2432861
-1794.817139,796.3154297,-740.0015869
-1791.437256,801.8220825,-740.0158691
-1787.903809,807.6265259,-740.0214844
-1784.29834,813.5871582,-740.0218506
-1780.677246,819.6034546,-740.0187378
-1777.071289,825.612854,-740.0143433
-1773.493164,831.583252,-740.0084839
-1769.943481,837.505188,-739.9993896
-1766.410156,843.3839111,-739.9865723
-1762.875244,849.2331543,-739.9700317
-1759.323364,855.069458,-739.9470825
-1755.744141,860.9082642,-739.9129028
-1752.130981,866.7608032,-739.8635864
-1748.480835,872.6315308,-739.7993774
-1744.794189,878.5157471,-739.7258301
-1741.075928,884.4000854,-739.6522827
-1737.334961,890.2669678,-739.5880737
-1733.58374,896.102356,-739.536377
-1729.836914,901.9020386,-739.4906006
-1726.110718,907.6708984,-739.437439
-1722.414063,913.4176636,-739.3671875
-1718.742798,919.1484985,-739.2824707
-1715.085693,924.8623657,-739.1951294
-1711.432495,930.550354,-739.1199951
-1707.775757,936.1987915,-739.0698242
-1704.110229,941.7921143,-739.0540771
-1700.432983,947.3151245,-739.0769043
-1696.743652,952.7550659,-739.1376343
-1693.045654,958.1022339,-739.2307129
-1689.347046,963.3492432,-739.3461304
-1685.663818,968.4884033,-739.4689941
-1682.02002,973.5101929,-739.581543
-1678.436279,978.4046021,-739.6691895
-1674.911621,983.1636353,-739.7300415
-1671.425293,987.7823486,-739.7733765
-1667.956055,992.2557983,-739.8094482
-1664.496094,996.5770264,-739.8424683
-1661.053589,1000.737732,-739.869812
-1657.646729,1004.729126,-739.8850708
-1654.289795,1008.545715,-739.8848267
-1650.984009,1012.186829,-739.8733521
-1647.722534,1015.655701,-739.8585205
-1644.501099,1018.95636,-739.8471069
-1641.319336,1022.093628,-739.8447266
-1638.177734,1025.072754,-739.8568726
-1635.076904,1027.89917,-739.8885498
-1632.017822,1030.578613,-739.9434814
-1629.001343,1033.116333,-740.0228271
-1626.027588,1035.517822,-740.1259155
-1623.09668,1037.788574,-740.2496338
-1620.208862,1039.933105,-740.3892822
-1617.366699,1041.95459,-740.5387573
-1614.57373,1043.854858,-740.6918945
-1611.834473,1045.634888,-740.8428345
-1609.152222,1047.29541,-740.9868774
-1606.529419,1048.837036,-741.1202393
-1603.966675,1050.261353,-741.2407837
-1601.46521,1051.571289,-741.3474731
-1599.026367,1052.770996,-741.4400024
-1596.651733,1053.866333,-741.5194092
-1594.343506,1054.864258,-741.5889893
-1592.104614,1055.771484,-741.6550293
-1589.937012,1056.59314,-741.7261353
-1587.84082,1057.330811,-741.8112793
-1585.814331,1057.982666,-741.9186401
-1583.853882,1058.544556,-742.0545044
-1581.954956,1059.012085,-742.2219849
-1580.112915,1059.382446,-742.4200439
-1578.323975,1059.655518,-742.6427002
-1576.58728,1059.836182,-742.880249
-1574.904175,1059.935059,-743.1188965
-1573.279419,1059.966064,-743.34375
-1571.717407,1059.946655,-743.5424805
-1570.221069,1059.893921,-743.7076416
-1568.796753,1059.823975,-743.8341064
-1567.455688,1059.749756,-743.9182129
-1566.205811,1059.681641,-743.9611816
-1565.045532,1059.627075,-743.9715576
-1563.962646,1059.592163,-743.9638672
-1562.942261,1059.580933,-743.9535522
-1561.975586,1059.595703,-743.9520874
-1561.062012,1059.637451,-743.9648438
-1560.202637,1059.7052,-743.9934692
-1559.396606,1059.795654,-744.038269
-1558.640503,1059.903442,-744.0984497
-1557.93103,1060.020142,-744.1724854
-1557.264648,1060.13562,-744.2580566
-1556.639526,1060.239624,-744.3526611
-1556.054321,1060.323486,-744.4542236
-1555.508179,1060.382324,-744.5606689
-1555.002197,1060.415161,-744.6690063
-1554.538452,1060.425293,-744.7751465
-1554.118774,1060.419678,-744.8754883
-1553.746094,1060.406494,-744.9679565
-1553.423706,1060.394043,-745.0518799
-1553.15564,1060.387573,-745.1280518
-1552.944336,1060.388916,-745.1987915
-1552.790161,1060.395752,-745.2677002
-1552.692627,1060.404297,-745.3388062
-1552.649658,1060.410034,-745.4157715
-1552.659546,1060.411011,-745.5008545
-1552.719727,1060.408081,-745.5946045
-1552.828369,1060.404541,-745.6956787
-1552.98291,1060.404297,-745.8013306
-1553.181519,1060.410156,-745.9082031
-1553.422241,1060.422974,-746.0130005
-1553.703613,1060.440796,-746.1133423
-1554.025146,1060.460205,-746.208374
-1554.38562,1060.476074,-746.298645
-1554.783325,1060.484253,-746.3856812
-1555.215454,1060.481689,-746.4716187
-1555.679565,1060.467896,-746.5588989
-1556.174805,1060.44458,-746.6491089
-1556.700928,1060.414795,-746.743042
-1557.259033,1060.382446,-746.8406372
-1557.851563,1060.35144,-746.9406738
-1558.481689,1060.325073,-747.0415039
-1559.152832,1060.304932,-747.1412964
-1559.86792,1060.291016,-747.2385254
-1560.628662,1060.281738,-747.3321533
-1561.436646,1060.27417,-747.4210205
-1562.291992,1060.266357,-747.5048218
-1563.194824,1060.256592,-747.5845947
-1564.144775,1060.244507,-747.6625977
-1565.141724,1060.230591,-747.7414551
-1566.186157,1060.214111,-747.8232422
-1567.278076,1060.194092,-747.9096069
-1568.417114,1060.16748,-748.0018311
-1569.602661,1060.130249,-748.1011963
-1570.833374,1060.076904,-748.2077637
-1572.107422,1060.002197,-748.3207397
-1573.424072,1059.901611,-748.4390259
-1574.782227,1059.772705,-748.5622559
-1576.182373,1059.614624,-748.6911621
-1577.625854,1059.428101,-748.8267212
-1579.114624,1059.214722,-748.9693604
-1580.651733,1058.975586,-749.1179199
-1582.240845,1058.711182,-749.2709961
-1583.885986,1058.421265,-749.4273071
-1585.59021,1058.105713,-749.5874023
-1587.354248,1057.764282,-749.7528076
-1589.176758,1057.397217,-749.9249268
-1591.054565,1057.005615,-750.1035767
-1592.984375,1056.591187,-750.286499
-1594.963135,1056.156494,-750.4698486
-1596.989014,1055.703003,-750.6497192
-1599.060547,1055.230957,-750.8234253
-1601.176758,1054.737427,-750.9905396
-1603.337036,1054.216919,-751.1526489
-1605.542358,1053.661865,-751.3121338
-1607.794189,1053.063965,-751.4718018
-1610.093628,1052.415039,-751.6346436
-1612.439819,1051.707397,-751.8045654
-1614.830566,1050.932861,-751.9856567
-1617.262451,1050.08313,-752.180603
-1619.731201,1049.148804,-752.3898926
-1622.233521,1048.119873,-752.6112061
-1624.766479,1046.987061,-752.8411865
-1627.328979,1045.743164,-753.0772095
-1629.919922,1044.386475,-753.317688
-1632.538452,1042.922241,-753.5617676
-1635.182617,1041.364014,-753.8092651
-1637.849854,1039.731689,-754.0600586
-1640.535767,1038.047607,-754.3134155
-1643.234863,1036.333008,-754.5673218
-1645.942749,1034.603271,-754.8184204
-1648.655518,1032.865601,-755.0629883
-1651.37146,1031.118042,-755.2980957
-1654.088745,1029.350098,-755.5233765
-1656.807983,1027.546265,-755.7407227
-1659.530151,1025.688965,-755.9539795
-1662.257324,1023.763733,-756.1680908
-1664.991821,1021.760437,-756.3877563
-1667.736938,1019.674622,-756.6160889
-1670.497681,1017.507019,-756.8535156
-1673.281494,1015.262451,-757.0970459
-1676.096191,1012.94751,-757.3407593
-1678.946655,1010.568665,-757.5788574
-1681.828857,1008.130981,-757.8088989
-1684.731689,1005.638062,-758.0318604
-1687.645264,1003.092346,-758.2497559
-1690.566162,1000.494568,-758.4642944
-1693.494507,997.8410645,-758.678833
-1696.431152,995.1240845,-758.8991089
-1699.376099,992.3317871,-759.131958
-1702.327881,989.4499512,-759.3823242
-1705.283936,986.4647217,-759.6509399
-1708.241455,983.3656006,-759.932373
-1711.198364,980.1464844,-760.2155151
-1714.154053,976.807251,-760.4857788
-1717.108887,973.3544922,-760.7276611
-1720.065063,969.8007202,-760.9272461
-1723.025757,966.1625977,-761.0740356
-1725.994141,962.4569092,-761.1639404
-1728.973633,958.6971436,-761.1998291
-1731.966187,954.8907471,-761.1914673
-1734.971924,951.0391235,-761.1531982
-1737.990356,947.1400757,-761.1026611
-1741.020508,943.1890869,-761.057373
-1744.060181,939.1809082,-761.0317993
-1747.108154,935.1099243,-761.0343018
-1750.164429,930.9697876,-761.0667114
-1753.230469,926.7540894,-761.1234131
-1756.308594,922.4571533,-761.1932373
-1759.399658,918.0765991,-761.2629395
-1762.502197,913.6129761,-761.3204346
-1765.611572,909.0698242,-761.3569946
-1768.721436,904.4519653,-761.3671265
-1771.824707,899.7639771,-761.3469849
-1774.915649,895.0103149,-761.2920532
-1777.989258,890.196228,-761.1973877
-1781.042847,885.3275146,-761.0581055
-1784.074463,880.4100342,-760.8699341
-1787.082642,875.4473877,-760.6315308
-1790.065308,870.4403687,-760.3468018
-1793.02002,865.3867188,-760.0257568
-1795.944336,860.2827148,-759.6838989
-1798.83667,855.1262817,-759.3393555
-1801.697632,849.9182129,-759.0087891
-1804.532959,844.6633301,-758.7034912
-1807.351807,839.3695068,-758.4277954
-1810.164185,834.0467529,-758.1834106
-1812.97583,828.7064209,-757.9718018
-1815.796265,823.3601074,-757.7913208
-1818.639282,818.017334,-757.6358643
-1821.519409,812.6847534,-757.4978638
-1824.446777,807.3661499,-757.3710327
-1827.420654,802.0627441,-757.2527466
-1830.425415,796.7730103,-757.1449585
-1833.436401,791.4942627,-757.0496826
-1836.431763,786.2250366,-756.9624023
-1839.397827,780.9660645,-756.8723755
-1842.323486,775.7180786,-756.7717896
-1845.197388,770.480896,-756.6596069
-1848.011841,765.2548828,-756.5391235
-1850.767212,760.0422974,-756.4140625
-1853.469849,754.8476563,-756.2880859
-1856.130371,749.6785889,-756.1640015
-1858.760376,744.546875,-756.0439453
-1861.371094,739.4678345,-755.9291992
-1863.970093,734.4585571,-755.8226929
-1866.561157,729.5359497,-755.7295532
-1869.148926,724.7200928,-755.6535645
-1871.740356,720.0346069,-755.5938721
-1874.342896,715.5026855,-755.5499878
-1876.957397,711.1392822,-755.5287476
-1879.579712,706.9488525,-755.5424194
-1882.206177,702.9324341,-755.598877
-1884.83728,699.0933228,-755.6956177
-1887.4729,695.4372559,-755.8234863
-1890.108521,691.9700928,-755.9718018
-1892.736938,688.696228,-756.1289673
-1895.352661,685.6177979,-756.2813721
-1897.953247,682.7328491,-756.4156494
-1900.540649,680.0349121,-756.5220947
-1903.120605,677.5136719,-756.597168
-1905.70166,675.156311,-756.6435547
-1908.295166,672.9488525,-756.668335
-1910.91272,670.8776245,-756.6809692
-1913.564941,668.9290771,-756.6911621
-1916.26062,667.0905151,-756.7078857
-1919.005859,665.3494263,-756.7391968
-1921.80481,663.6947632,-756.7930298
-1924.660278,662.1181641,-756.8776245
-1927.574341,660.6165161,-757.0012207
-1930.546753,659.1941528,-757.1731567
-1933.574463,657.8647461,-757.4039917
-1936.650024,656.6508789,-757.7041016
-1939.762207,655.5837402,-758.0801392
-1942.896606,654.7017212,-758.5322876
-1946.036499,654.0477295,-759.0518799
-1949.165527,653.6650391,-759.6201172
-1952.271484,653.59198,-760.2090454
-1955.345825,653.8555908,-760.7857666
-1958.38208,654.4644165,-761.3187866
-1961.375488,655.4029541,-761.78302
-1964.326782,656.6299438,-762.1619263
-1967.243042,658.0814819,-762.4481201
-1970.136108,659.6765137,-762.6442871
-1973.015137,661.3244629,-762.7627563
-1975.88208,662.9332886,-762.8237305
-1978.730225,664.418335,-762.8531494
-1981.544434,665.7091064,-762.8806152
-1984.304932,666.7553711,-762.9358521
-1986.991821,667.5303345,-763.0461426
-1989.588989,668.0331421,-763.2313843
-1992.087769,668.2875977,-763.5001221
-1994.487915,668.3392944,-763.8481445
-1996.797119,668.2494507,-764.2593384
-1999.02832,668.0881958,-764.7090454
-2001.197754,667.9262085,-765.1691895
-2003.320801,667.8278198,-765.614624
-2005.409912,667.8432007,-766.0285034
-2007.473145,668.0018921,-766.4041138
-2009.512573,668.3105469,-766.7453613
-2011.524292,668.75354,-767.0635376
-2013.498657,669.2982788,-767.3730469
-2015.422241,669.9020996,-767.6870728
-2017.278809,670.5196533,-768.0151978
-2019.053101,671.1085205,-768.3620605
-2020.731323,671.633667,-768.7278442
-2022.303467,672.0698242,-769.1092529
-2023.764526,672.4021606,-769.5021362
-2025.116089,672.6273804,-769.9042358
-2026.367554,672.7536621,-770.315979
-2027.532959,672.7994995,-770.7396851
-2028.629028,672.7895508,-771.1767578
-2029.673462,672.75177,-771.6253662
-2030.685303,672.7145386,-772.0789795
-2031.681885,672.703125,-772.5269165
-2032.676147,672.7352295,-772.9572754
-2033.673706,672.819397,-773.3588257
-2034.673584,672.9537964,-773.7229614
-2035.668945,673.1286621,-774.0439453
-2036.650024,673.3285522,-774.3190918
-2037.607056,673.5365601,-774.5483398
-2038.532837,673.7371216,-774.7349243
-2039.423584,673.9181519,-774.8850708
-2040.279541,674.0709229,-775.006958
-2041.102783,674.1902466,-775.1089478
-2041.897217,674.2750244,-775.1988525
-2042.66687,674.3275146,-775.2825928
-2043.415161,674.3530884,-775.3637695
-2044.143799,674.3585205,-775.442688
-2044.852661,674.3511963,-775.517395
-2045.540039,674.3380127,-775.5842285
-2046.203491,674.324585,-775.638855
-2046.84082,674.3150635,-775.677002
-2047.451172,674.3117065,-775.6951904
-2048.034424,674.3154297,-775.6921387
-2048.591064,674.3250732,-775.6695557
-2049.123047,674.3381958,-775.6315918
-2049.631592,674.3516846,-775.5839233
-2050.119385,674.3632202,-775.5327759
-2050.5896,674.3721313,-775.4835205
-2051.046387,674.3789673,-775.4396973
-2051.491943,674.385376,-775.4019775
-2051.928711,674.3932495,-775.3688354
-2052.358398,674.4034424,-775.3370361
-2052.780518,674.4158325,-775.3034058
-2053.19458,674.4294434,-775.2654419
-2053.599609,674.4429321,-775.2224731
-2053.992676,674.4545288,-775.1760254
-2054.373047,674.4624023,-775.1286011
-2054.741211,674.4645386,-775.0823975
-2055.098633,674.4591675,-775.0374756
-2055.448242,674.4453735,-774.9926758
-2055.791992,674.423645,-774.9462891
-2056.13208,674.3959961,-774.8972778
-2056.469238,674.3652344,-774.8463745
-2056.806641,674.3345947,-774.7950439
-2057.145752,674.3063354,-774.7449951
-2057.488525,674.2815552,-774.6984863
-2057.834961,674.260498,-774.6585083
-2058.182617,674.2428589,-774.6287231
-2058.527832,674.2269897,-774.6118774
-2058.865967,674.2106934,-774.6086426
-2059.193848,674.1925049,-774.6174316
-2059.509033,674.171875,-774.6345215
-2059.809814,674.1495972,-774.6547852
-2060.094727,674.12677,-774.6726685
-2060.362061,674.1046143,-774.6830444
-2060.610107,674.0844727,-774.6824951
-2060.839111,674.0673828,-774.6697998
-2061.048828,674.0544434,-774.6461792
-2061.239258,674.0467529,-774.6143799
-2061.408936,674.0447998,-774.5774536
-2061.556641,674.0482788,-774.538147
-2061.681152,674.0563965,-774.4980469
-2061.78125,674.0681152,-774.4584351
-2061.855957,674.0830078,-774.4204712
-2061.904785,674.1010132,-774.3853149
-2061.927002,674.1221313,-774.3531494
-2061.921875,674.1459351,-774.3236694
-2061.889404,674.1716309,-774.2964478
-2061.828125,674.1985474,-774.272644
-2061.737793,674.225647,-774.2550049
-2061.615967,674.2519531,-774.2468872
-2061.460938,674.2764893,-774.2514038
-2061.27002,674.298645,-774.2698975
-2061.042236,674.3182373,-774.3023071
-2060.775635,674.335144,-774.3469238
-2060.469727,674.3491821,-774.401062
-2060.124268,674.3596802,-774.461731
-2059.739502,674.3659058,-774.5263672
-2059.315186,674.3674316,-774.593811
-2058.850586,674.364563,-774.6634521
-2058.345459,674.3574829,-774.7360229
-2057.798096,674.3469238,-774.8128052
-2057.208252,674.3337402,-774.895874
-2056.575195,674.3183594,-774.9859619
-2055.898438,674.3004761,-775.081665
-2055.178467,674.2789917,-775.1793823
-2054.416504,674.2537231,-775.2751465
-2053.61377,674.2264404,-775.366272
-2052.772217,674.1994629,-775.4511719
-2051.892578,674.173584,-775.5285034
-2050.976318,674.1477661,-775.5969849
-2050.023682,674.1201782,-775.6558228
-2049.034424,674.0881348,-775.7047729
-2048.008789,674.0490112,-775.7434692
-2046.946655,674.0004272,-775.7712402
-2045.848267,673.9414063,-775.7879028
-2044.713867,673.871582,-775.7932129
-2043.543701,673.7905884,-775.7874146
-2042.336426,673.6970825,-775.7713623
-2041.089966,673.5889893,-775.7467041
-2039.801514,673.4631958,-775.7167358
-2038.468506,673.31604,-775.685791
-2037.087158,673.1436157,-775.6585083
-2035.653687,672.9429932,-775.6398315
-2034.164063,672.7131348,-775.6343994
-2032.61438,672.4534912,-775.6455078
-2031.001465,672.1640015,-775.6742554
-2029.323486,671.8447266,-775.7183228
-2027.580933,671.4958496,-775.7717896
-2025.776489,671.1169434,-775.8259277
-2023.914063,670.7059937,-775.869873
-2021.99231,670.2579346,-775.8942261
-2020.005371,669.7648926,-775.8936768
-2017.945435,669.2182617,-775.866394
-2015.807007,668.6102905,-775.8126831
-2013.587646,667.9349365,-775.7335815
-2011.286865,667.1879272,-775.6293945
-2008.905762,666.3682861,-775.4987183
-2006.446289,665.4793091,-775.3388062
-2003.909912,664.5299072,-775.1461792
-2001.297119,663.53302,-774.9187622
-1998.608154,662.5037842,-774.6559448
-1995.842407,661.458252,-774.3578491
-1993.00061,660.4129028,-774.0241699
-1990.086548,659.3869019,-773.652771
-1987.107544,658.4033203,-773.2385864
-1984.074951,657.4904785,-772.7733765
-1981.001221,656.6815186,-772.2473145
-1977.893921,656.0109863,-771.6514282
-1974.753784,655.508728,-770.9779053
-1971.572388,655.194458,-770.2216187
-1968.335205,655.0740967,-769.3811035
-1965.025024,655.1394653,-768.4608154
-1961.628296,655.3699951,-767.4724121
-1958.139526,655.7362061,-766.4346313
-1954.562378,656.2052002,-765.3707886
-1950.908569,656.7468262,-764.3051758
-1947.196777,657.3394165,-763.258728
-1943.447266,657.9746704,-762.2468872
-1939.678833,658.6602783,-761.2801514
-1935.906128,659.4192505,-760.3653564
-1932.137939,660.286499,-759.5078125
-1928.378052,661.3021851,-758.711853
-1924.626587,662.5049438,-757.9811401
-1920.884033,663.9276123,-757.3182983
-1917.151611,665.5941772,-756.7235718
-1913.432129,667.5178833,-756.1950073
-1909.728516,669.6986084,-755.7294312
-1906.042847,672.1231079,-755.3231201
-1902.377441,674.7695923,-754.968811
-1898.73584,677.6137085,-754.6547852
-1895.124023,680.6316528,-754.3667603
-1891.549072,683.8026123,-754.0913696
-1888.017822,687.1105347,-753.817749
-1884.535522,690.5441895,-753.5386353
-1881.10437,694.0979614,-753.2498779
-1877.7229,697.7698364,-752.9499512
-1874.389038,701.5609131,-752.6391602
-1871.102173,705.4732666,-752.3175049
-1867.863403,709.5078735,-751.986084
-1864.674438,713.661438,-751.6494751
-1861.533569,717.9243774,-751.3179932
-1858.436157,722.2813721,-751.0042725
-1855.377441,726.713623,-750.7185059
-1852.353271,731.2005615,-750.4664917
-1849.359375,735.7213745,-750.2494507
-1846.392822,740.2572632,-750.0656128
-1843.450928,744.7926025,-749.9107666
-1840.533203,749.3156128,-749.7796631
-1837.640503,753.817627,-749.6652222
-1834.776733,758.2926636,-749.5587769
-1831.942505,762.7357178,-749.4543457
-1829.132813,767.1424561,-749.3513184
-1826.340576,771.5092773,-749.2526855
-1823.560669,775.8338623,-749.1610107
-1820.791138,780.1156616,-749.0779419
-1818.031982,784.3555298,-749.0049438
-1815.28418,788.5553589,-748.9429932
-1812.549805,792.7171021,-748.8930664
-1809.831299,796.8433228,-748.8560181
-1807.130005,800.9367065,-748.8326416
-1804.445801,805.0006714,-748.8226318
-1801.776855,809.0388184,-748.8242188
-1799.119629,813.0543823,-748.8343506
-1796.470703,817.0509033,-748.8486938
-1793.826904,821.0321655,-748.862915
-1791.186157,825.0020142,-748.8731689
-1788.547607,828.9639282,-748.8770142
-1785.910278,832.9207764,-748.8733521
-1783.273804,836.8742676,-748.8624878
-1780.638306,840.8256836,-748.8457031
-1778.003784,844.7763062,-748.8249512
-1775.371216,848.7279663,-748.8019409
-1772.742188,852.6834106,-748.7773438
-1770.11792,856.6460571,-748.7516479
-1767.499268,860.6200562,-748.7243652
-1764.886597,864.6102295,-748.6943359
-1762.279419,868.6219482,-748.6596069
-1759.676758,872.6606445,-748.6184082
