LBFT X,LBFT Y,LBFT Z,LLAN X,LLAN Y,LLAN Z,LMAN X,LMAN Y,LMAN Z,RBFT X,RBFT Y,RBFT Z,RLAN X,RLAN Y,RLAN Z,RMAN X,RMAN Y,RMAN Z
-951.0797729,108.1652832,-697.7183838,-877.5566406,139.7916718,-741.4664307,-860.4624634,133.5079193,-661.6734619,-323.4247742,80.48574829,-527.4543457,-291.9589233,141.2395935,-483.2070007,-257.6582031,148.0071869,-557.1169434
-962.1731567,113.2337646,-697.5776978,-887.6936646,143.2798004,-741.746582,-870.6273804,136.4502716,-661.7836914,-324.890625,78.46751404,-529.7080688,-292.649292,138.6426086,-485.0860901,-258.4610901,145.3585358,-559.0808105
-972.1984863,118.8334045,-697.8074341,-897.7977295,147.2858276,-741.7883301,-880.3961792,139.6993103,-662.1304321,-328.754425,75.92642975,-532.2095337,-295.4168091,135.3938904,-487.3432922,-261.455658,141.80336,-561.4068604
-981.881897,125.2546387,-698.0012817,-907.1859131,151.7138367,-742.1450806,-889.6369629,143.416748,-662.6438599,-335.0964355,74.04876709,-534.5800171,-299.9833069,131.8574371,-489.8690796,-266.1721497,137.6030121,-563.8297729
-990.8092041,132.2841034,-698.2302246,-915.6535645,156.5108643,-743.000061,-898.2850952,147.4741211,-663.2737427,-343.426178,73.77884674,-536.9171753,-306.1884766,127.7722244,-492.3885193,-272.4603271,133.0506439,-566.1190796
-998.8731079,139.9091492,-698.2857056,-923.7945557,161.7428894,-743.3636475,-905.9656982,151.815567,-664.1729736,-351.9552917,73.25434875,-538.3101807,-312.9445496,123.7257462,-494.497345,-279.9944763,127.797821,-568.9512329
-1005.884949,148.2548218,-698.428833,-930.8283691,167.3879547,-744.2157593,-912.9037476,156.582962,-665.256958,-359.2064819,75.14841461,-538.4165039,-317.6545105,120.5590057,-495.2565613,-285.2634583,123.7965317,-569.6309814
-1011.583618,157.3755493,-698.7112427,-936.7200928,173.5905914,-745.3716431,-918.4946899,161.6989288,-666.734314,-366.0834656,78.47662354,-537.2949829,-319.7045288,119.2127457,-494.1393738,-288.3123169,120.9968491,-569.045105
-1015.775024,167.2510986,-699.3413696,-941.2192993,180.1427612,-747.0197144,-922.7738037,167.1296997,-668.6873169,-374.6291199,81.03662872,-536.3446655,-324.046875,118.2766495,-492.9953308,-294.0054321,118.160347,-568.4244995
-1018.470215,177.7028503,-700.1472168,-944.0140381,186.756897,-749.0113525,-925.5510864,172.7891083,-670.9755249,-384.3483887,82.72171021,-535.6467896,-331.9577637,116.9997787,-492.1057129,-302.3439331,116.0474319,-568.1418457
-1019.078552,188.3537903,-701.46521,-945.6287231,193.3088074,-751.5579224,-926.7476807,178.4947815,-673.463623,-395.8270264,83.7572403,-534.9907837,-340.5812073,116.4618073,-491.5014648,-311.6573792,115.0607529,-568.1619263
-1018.542358,199.4661407,-703.2194824,-945.3288574,199.6295776,-753.9760132,-926.8930054,184.2992859,-675.9485474,-407.4546204,84.97595215,-534.9816895,-349.8727722,116.8365707,-491.7950745,-322.6060181,114.6044235,-569.2191772
-1016.857483,211.2238007,-705.1871948,-943.5367432,206.3968048,-756.4544067,-926.1663818,190.3387604,-678.2336426,-419.3668213,85.85581207,-535.0584717,-360.0580444,117.435524,-492.081604,-334.3334045,114.5201721,-569.8267822
-1013.636414,223.5874176,-706.9379883,-940.7863159,212.9567413,-757.6925049,-924.5834961,196.8270569,-679.8435669,-431.7139587,86.24334717,-534.6069336,-371.4058228,117.5073929,-491.765686,-346.3421936,114.6219788,-569.6737671
-1008.541321,236.4187317,-708.1051025,-936.8102417,220.5348206,-759.0632935,-921.6445923,203.8211365,-680.5498657,-444.2173157,86.36094666,-533.6262207,-383.0635681,117.5833969,-490.9300842,-358.3368225,114.7027893,-568.9271851
-1001.181458,249.7185974,-708.6178589,-931.5228882,227.999115,-759.0938721,-917.526001,211.3204193,-680.31604,-456.7381287,86.49716949,-533.0228271,-394.7095947,117.3196945,-490.2010193,-370.5591736,114.6348419,-568.5192871
-990.5026245,263.2513428,-708.5228882,-924.953064,235.1131287,-758.4437256,-911.8261108,218.8148041,-679.5181274,-469.3870544,86.68556213,-532.8670654,-406.5475769,117.4941788,-490.0941467,-382.9045105,114.5785522,-568.4561157
-976.3950195,274.9790649,-707.8215332,-917.5762939,241.681427,-757.416748,-905.3456421,226.0180511,-678.2111206,-482.1569824,86.87080383,-532.5986328,-418.633606,117.5623856,-490.0245056,-395.4699707,114.5299683,-568.5007935
-961.7962036,283.6421204,-706.4437256,-909.6853027,247.493103,-756.2688599,-898.0023193,231.697113,-676.5106201,-494.9660034,87.03318787,-532.5357056,-430.9676208,117.5647202,-490.0292664,-408.1052856,114.336113,-568.7043457
-953.2501221,289.5634155,-704.9227295,-900.8145752,252.9193878,-754.7000122,-889.135437,237.1868286,-674.7263184,-507.8613586,87.21140289,-532.4906616,-443.4432373,117.5351944,-490.1730957,-420.8670654,114.2401276,-569.0557861
-947.3840332,293.0990295,-703.4240723,-891.3338623,257.9361572,-752.6773071,-879.6832275,242.9943542,-672.8638916,-520.7996216,87.37695313,-532.5896606,-456.0625305,117.5462799,-490.473175,-433.6882629,114.0750198,-569.5123291
-940.8997803,294.6114197,-701.2589111,-881.0852661,261.321991,-750.2767334,-869.7957764,247.3066406,-670.59552,-533.7545166,87.585289,-532.7219238,-468.6515808,117.6185608,-490.7955017,-446.5625916,113.9662399,-570.046875
-932.3734741,294.5059509,-698.9515991,-869.6658936,263.2373047,-747.7069702,-858.347168,250.1495667,-668.0325928,-546.7460938,87.80405426,-532.7953491,-481.4231873,117.6919556,-491.1847534,-459.4899902,113.8572464,-570.5593872
-921.7798462,293.1350708,-696.5983276,-857.2244263,263.763916,-745.0258789,-845.7235718,251.2807465,-665.3530273,-559.6984253,88.03127289,-532.9568481,-494.2235107,117.7002258,-491.3423767,-472.4642944,113.8030624,-571.0108032
-909.5240479,290.6223755,-694.1764526,-844.0675659,262.6864624,-742.3551025,-832.1185913,250.7482605,-662.730957,-572.6003418,88.3069458,-533.0822754,-506.7597351,117.9708023,-491.6968079,-485.4155579,113.8601608,-571.4096069
-896.4824219,286.7003174,-691.5996094,-830.2764282,260.4055176,-739.762085,-817.7896729,248.7479401,-660.1653442,-585.4766846,88.56843567,-533.1796265,-519.3849487,118.1600647,-491.823822,-498.4144287,113.9632568,-571.6456909
-883.1967773,281.2258911,-688.9664307,-816.1019897,257.0910645,-737.421814,-802.6015015,245.5726929,-658.2321167,-598.3414917,88.82305145,-533.237793,-532.0749512,118.4077759,-491.8122253,-511.4608765,114.178093,-571.7767334
-869.3978882,273.9212952,-686.3338623,-801.3583374,252.9219208,-735.142334,-787.3853149,241.8458405,-655.5499878,-611.2618408,89.1011734,-533.2805176,-544.7112427,118.7380371,-491.7373352,-524.5436401,114.4926453,-571.7855835
-855.0866089,265.5462952,-683.7060547,-786.1607056,247.8356476,-733.0542603,-771.253479,236.9301605,-653.4012451,-623.9897461,89.22642517,-533.4985352,-557.5359497,118.9878311,-491.5057983,-537.5386353,114.7917252,-571.7737427
-839.9296265,256.0612488,-681.2977905,-770.2965088,241.9362946,-731.2827148,-754.2866211,231.1747284,-651.6314697,-636.831543,89.57498169,-533.5275269,-570.1420288,119.4498978,-491.5261536,-550.4924927,115.1850739,-571.7224121
-823.8809204,245.6057434,-679.0692749,-753.6063843,235.0590515,-729.729126,-736.5956421,224.6664734,-650.1271973,-649.6235352,90.01876068,-533.5167236,-583.0045776,119.8182983,-491.3482056,-563.2581787,115.5440826,-571.6831055
-806.918396,234.3506317,-677.0927734,-736.3950195,227.7591858,-728.4501343,-718.2560425,217.7573853,-648.9690552,-662.357605,90.51283264,-533.6373291,-595.7601318,120.2309341,-491.4772339,-575.9671631,115.8923492,-571.7727661
-789.177063,222.5210571,-675.6200562,-718.9589844,220.3253784,-727.8158569,-699.260376,210.4857788,-648.1755371,-675.0650635,91.05731964,-533.8156738,-608.4174194,120.8564453,-491.5112,-588.6314697,116.2252045,-571.9169922
-770.4937744,210.2745667,-674.6165771,-699.8623657,212.1207123,-726.9866943,-679.6499634,203.1850891,-647.8395996,-687.9584961,91.53865051,-533.9508667,-621.0969849,121.2449875,-491.8545532,-601.1790161,116.575676,-572.0507813
-750.8944702,197.9394226,-674.2528076,-680.9343872,204.0962524,-727.1976318,-659.4633789,195.5973969,-647.8914795,-700.7337036,91.97574615,-534.1137695,-633.7127686,121.7137146,-491.9219971,-613.7263184,117.0201645,-572.15448
-730.413269,185.7066193,-674.4212036,-660.9150391,195.9072876,-727.5772095,-638.6398926,188.0643768,-648.4497681,-713.4686279,92.36671448,-534.1573486,-646.274231,122.189537,-491.8786926,-626.2473145,117.3638,-572.1219482
-708.9854736,173.5053711,-675.1856689,-640.3395996,187.8877106,-728.4835815,-617.6293945,180.7158813,-649.5341797,-726.2000122,92.76437378,-534.0253296,-658.8109131,122.5922852,-491.9864502,-638.8651123,117.8280487,-571.9987183
-687.2651978,161.6919098,-676.4246216,-618.9248657,179.6517639,-729.9959106,-595.5814819,173.685791,-650.9614258,-739.0499268,93.08101654,-534.0046387,-671.4313354,123.035202,-491.9124756,-651.4953613,118.1148071,-571.9265137
-664.3649902,150.0494385,-678.5432129,-597.5628052,172.6490479,-731.5656128,-573.5465698,167.0627136,-652.7360229,-751.842041,93.40864563,-533.993103,-684.020752,123.4956589,-491.9067688,-664.2999878,118.3905716,-571.9804688
-640.9609985,139.1030426,-680.9025879,-574.8114624,165.4475708,-733.4235229,-551.3547974,160.9323273,-654.890625,-764.7033081,93.70975494,-533.9197388,-696.6361694,123.9528656,-491.9048767,-676.8590698,118.7450562,-572.0094604
-617.2645264,129.1150818,-683.2401733,-552.5873413,159.2316589,-735.9156494,-528.7867432,155.2605286,-657.3632813,-777.5534668,93.94546509,-533.9191895,-709.3240356,124.4076996,-491.9767456,-689.4260254,119.098381,-572.0482788
-592.9970093,119.8322067,-686.3874512,-530.0101929,153.7264862,-738.7193604,-506.210968,150.4766998,-660.1795044,-790.4128418,94.25084686,-533.8630981,-722.0637817,124.9393005,-492.1308899,-701.8693848,119.4305573,-572.1123047
-568.3927002,111.4035873,-690.2543945,-507.4920959,149.0528412,-742.012207,-483.7779846,146.4111481,-663.3292236,-803.2076416,94.55872345,-533.8439331,-734.765686,125.4990463,-492.3335876,-714.3423462,119.7409973,-572.2138672
-544.3079834,103.881424,-694.2532959,-485.1156616,145.19104,-745.694458,-461.7532654,143.223999,-666.7433472,-816.039856,94.96672058,-533.862854,-747.5131836,126.103363,-492.6408081,-726.7501831,120.0677719,-572.3830566
-520.3500366,97.6390686,-698.7574463,-462.9831543,142.0816498,-749.4910278,-440.1904602,140.8464508,-670.1210938,-828.6724243,95.43370056,-533.8844604,-760.2854004,126.9242401,-492.7080078,-739.119812,120.4965515,-572.612793
-497.0148926,92.52812958,-703.704834,-441.2939758,139.9037781,-753.621582,-419.3690796,139.2556458,-673.9737549,-841.4263916,95.96073914,-533.9083862,-772.9602051,127.5915756,-493.0711365,-751.4254761,120.8744354,-572.887207
-474.4716797,88.48117065,-709.0288696,-420.3735352,138.6087494,-757.8104248,-399.5562134,138.3569183,-677.9152832,-853.9664307,96.60703278,-534.0343628,-785.5426025,128.4057465,-493.7630615,-763.6430054,121.4594498,-573.2240601
-453.1329956,85.28523254,-714.4667358,-400.6920776,138.0232697,-761.9810181,-380.9513245,138.1056824,-681.8846436,-866.3464966,97.48799896,-534.2531738,-798.0773926,129.2755737,-494.1551514,-775.791626,121.9935226,-573.4656982
-433.2070618,82.70465088,-719.6539917,-382.6255493,138.0105286,-765.7669067,-363.9604797,138.3867188,-685.6471558,-878.6690063,98.59957886,-534.3892822,-810.5209351,130.3997803,-494.6353455,-787.8133545,122.6770096,-573.8064575
-415.0704041,80.76573944,-724.2196045,-366.5043945,138.3368683,-769.2000122,-348.6393433,139.0890808,-689.0793457,-890.8364258,99.98914337,-534.6429443,-823.0351563,131.5293121,-494.9128723,-799.7339478,123.5131989,-574.1112061
-399.0065613,79.25836945,-727.9954834,-352.462616,138.8245697,-772.1148682,-335.2040405,139.9136047,-692.135437,-902.850708,101.7199936,-534.902771,-835.2105713,133.0305786,-495.349762,-811.5180664,124.4016876,-574.4313354
-385.491272,78.23548889,-731.046875,-340.8980103,139.2686005,-774.7077026,-323.7617187,140.81633,-694.880249,-914.7854004,103.8093872,-535.2006226,-847.0449219,134.9537811,-495.8552856,-823.0996094,125.4694977,-574.6455078
-374.6575928,77.51203918,-733.0128174,-331.9215393,139.4660645,-776.9275513,-314.3366089,141.5185699,-697.295105,-926.4541016,106.3287964,-535.4859619,-858.911377,137.2266235,-495.8623352,-834.4615479,126.7733231,-574.8679199
-367.0395508,76.81240845,-734.5112915,-325.7122192,139.0983582,-778.8397827,-307.4315186,141.6562042,-699.3892212,-937.996521,109.2588882,-535.7412109,-869.9043579,139.3125763,-496.6661072,-845.6397705,128.2576141,-574.9785156
-362.9015503,75.76330566,-735.1578979,-322.5054932,137.8532257,-780.0506592,-303.2659607,141.1294403,-700.8792725,-949.2713013,112.6875229,-535.8228149,-881.4886475,141.7939758,-496.5440674,-856.6484985,129.9488831,-574.9730225
-361.8894043,74.08817291,-734.8320923,-322.077301,135.7934723,-780.463623,-301.7695007,139.5791626,-701.5262451,-960.3201904,116.5885696,-535.765564,-892.0595093,144.6386261,-496.6144714,-867.3601685,131.9655762,-574.7869873
-364.1003723,72.49076843,-733.3442383,-324.3048706,133.3378754,-780.0177612,-302.7479248,137.256958,-701.208313,-971.0623169,121.0336227,-535.5612793,-902.492981,147.9080658,-496.4238586,-877.87854,134.3647614,-574.4993896
-369.3834534,70.75502777,-731.2060547,-329.0249939,130.1859131,-778.7070923,-306.1141052,134.206131,-700.1112671,-981.3481445,126.0362778,-535.1763916,-912.5856934,151.669754,-495.8869629,-887.9147339,137.0204468,-573.9015503
-377.1932373,68.94325256,-728.588562,-335.7501526,126.2514801,-776.5855713,-311.7223816,130.3142548,-698.3015137,-991.0497437,131.6805115,-534.5509644,-921.9451294,155.7125244,-495.2850952,-897.5687866,140.081192,-573.1420898
-387.0046692,68.18057251,-725.9484863,-344.2026978,121.9816895,-773.9551392,-319.5314331,125.7613678,-695.9581299,-1000.108887,137.9625702,-533.7248535,-930.5026855,160.1793823,-494.5159912,-906.5806274,143.4935608,-572.1866455
-396.8285217,67.64664459,-724.2963257,-352.8572083,118.0949783,-771.3237915,-327.9707031,121.2009583,-693.3345947,-1008.350342,145.0032501,-532.8572998,-938.5074463,165.1780548,-493.4545898,-914.8422852,147.3390656,-571.1004639
-405.4138794,69.91889954,-723.9522705,-358.6235046,115.6673355,-770.1010742,-334.6088257,117.8399277,-691.9439697,-1015.54187,152.7532806,-531.9893188,-945.5456543,170.6799622,-492.4194031,-922.1688843,151.5592651,-569.8139038
-412.9483948,73.9335022,-724.2680054,-361.9844055,114.4584427,-770.6414185,-339.6788025,115.375618,-691.6417847,-1021.394592,161.3989258,-531.0129395,-951.2904053,176.7661285,-491.1668396,-928.394165,156.270401,-568.2244263
-421.8947449,76.83691406,-724.694519,-367.3585815,113.2989044,-770.6226807,-347.0084229,113.1964188,-691.3170166,-1025.61377,170.9285889,-529.7299194,-955.5670776,183.3302155,-489.5570984,-933.2402344,161.4420624,-566.4188843
-432.6310425,78.20448303,-724.9124146,-375.3094788,112.5070724,-770.4575806,-356.3574524,111.8999481,-690.8366089,-1028.02417,181.081192,-528.2683105,-957.869751,190.2905273,-487.9687195,-936.4776001,167.1031036,-564.4088135
-444.6939087,78.89385986,-724.8886719,-384.6096802,112.3348846,-769.968689,-366.6863098,111.4144516,-690.0980835,-1028.66394,191.8016968,-526.720459,-958.3012085,197.2269287,-485.958313,-937.9605713,172.9591064,-562.1931152
-456.9411621,79.62863159,-724.9770508,-395.206543,112.3712158,-769.4484863,-377.9872742,111.2697525,-689.4638672,-1027.637085,203.3837738,-524.9331055,-957.0913086,204.2685242,-483.8095398,-938.0889893,179.3038483,-559.9888306
-469.1912842,80.23635864,-724.6556396,-405.9415283,112.3537064,-768.9918823,-390.2150269,111.2842636,-688.8753052,-1024.83374,215.6838226,-523.0390015,-954.2915039,211.6479034,-481.6882629,-936.8553467,186.0766907,-557.9920044
-481.5875549,80.64367676,-724.682312,-417.5692444,112.2507477,-769.0419922,-402.9904785,111.3579865,-688.8338013,-1020.48584,228.8392029,-521.3827515,-950.0623169,219.4651794,-480.1828613,-934.4815674,193.6944733,-556.6122437
-494.4084778,80.90689087,-725.3361816,-429.6922913,112.1627045,-769.6739502,-415.6536865,111.5461197,-689.4434814,-1014.361816,242.640625,-520.4691162,-944.9990234,228.0402374,-479.2784729,-930.8870239,201.7378998,-555.5933228
-507.0739746,81.12690735,-725.9008789,-441.5869446,112.0268326,-770.3214722,-428.4203491,111.768219,-689.9862061,-1005.684448,257.2213135,-520.2099609,-938.7315063,236.5377655,-479.3127441,-925.9669189,210.3792267,-555.6110229
-520.1548462,81.35214996,-725.9669189,-453.8776855,112.0995178,-770.6834106,-441.3545227,112.0831223,-690.3490601,-992.6948242,271.1957397,-520.8615112,-931.2208862,244.1347504,-480.1475525,-919.8636475,218.9429626,-556.9373779
-532.8236694,81.62953949,-726.2027588,-466.2983398,112.2296524,-770.862915,-454.0870667,112.4040375,-690.5914307,-978.461853,281.2959595,-522.0358887,-922.6273804,250.8807983,-481.2218018,-912.1363525,225.6060638,-558.0797119
-545.7600708,81.84946442,-726.2791748,-478.9489441,112.2731476,-771.0142822,-466.9350586,112.5941696,-690.6838379,-970.6068115,287.6619263,-523.1835938,-913.2919922,257.0826721,-482.3331299,-902.9572754,231.421051,-559.1253052
-558.7651978,82.05612946,-726.2267456,-491.6403503,112.4006653,-770.9462891,-479.8544006,112.7429962,-690.6352539,-964.2210083,291.5916443,-524.0291748,-903.3137207,262.1266785,-484.0562134,-894.182373,238.596817,-561.8457031
-571.7695313,82.25850677,-726.0648193,-504.4988708,112.4818802,-770.7300415,-492.9285583,112.8382874,-690.6773682,-954.704895,293.570343,-525.6487427,-891.8727417,265.2514648,-486.2245483,-882.8519897,242.4480133,-563.9547119
-584.7771606,82.43405914,-725.8278809,-517.454834,112.6857681,-770.3927612,-505.9797668,112.9064102,-690.1607056,-942.6774902,294.0363159,-527.6887207,-879.4324951,266.9065247,-488.2376099,-870.0888062,244.3897095,-566.2355347
-597.8444824,82.59914398,-725.5183105,-530.352356,112.8187561,-769.9465942,-519.1272583,112.945816,-689.6387329,-929.9901123,292.6289063,-530.3565674,-865.7359619,266.4899597,-490.5678711,-856.1896973,244.3280945,-568.5056763
-610.8786011,82.81961823,-725.1784668,-543.2530518,113.0732422,-769.3577271,-532.3060303,113.0077896,-689.0698853,-917.2798462,289.1316833,-533.4119263,-851.3320313,264.5374146,-493.0858765,-840.8040161,241.8542786,-570.1281128
-623.8538818,83.01522827,-724.7333984,-556.1413574,113.268959,-768.821228,-545.4385376,113.0566177,-688.4020386,-903.9127197,283.7276306,-536.569519,-836.5582275,261.7311707,-495.1098328,-825.550415,239.5677948,-572.394104
-636.8648682,83.26773071,-724.3388062,-568.9385376,113.5527344,-768.2712402,-558.5812378,113.1251221,-687.888855,-889.9291992,276.7149963,-539.5379028,-821.5145874,258.0354614,-496.2124634,-808.9898682,235.6218719,-574.1581421
-649.449646,83.34993744,-723.6582031,-581.9138794,113.8688507,-767.8222046,-571.6335449,113.2522049,-687.4093628,-874.7839355,268.020752,-542.314209,-805.4961548,253.0056458,-498.118103,-791.4468994,230.5505829,-575.6515503
-662.5879517,83.99791718,-723.6716919,-594.7106323,114.1990433,-767.4963379,-584.6087646,113.5177917,-687.171875,-858.8554077,257.980835,-544.7879028,-788.6960449,246.9985046,-499.5180359,-773.0195313,224.8480682,-577.1763916
-675.5358276,84.31839752,-723.4265747,-607.5041504,114.5192719,-767.2789307,-597.4486694,113.7509995,-686.9840088,-841.6300049,246.9489594,-546.6657715,-771.0003052,240.1359863,-500.63797,-753.7738037,217.7758331,-578.1521606
-688.4571533,84.67549896,-723.1671753,-620.3067017,114.9674835,-767.1870117,-610.2791748,114.4243622,-687.1195679,-823.3000488,235.0866241,-548.1152344,-752.3952637,232.4848328,-501.4556885,-733.4265137,210.2312317,-578.3922729
-701.241333,85.10823059,-722.8946533,-633.0924072,115.4387131,-767.156311,-623.0081177,114.8511887,-687.1656494,-803.947876,222.5727386,-548.9882202,-733.0161133,224.4259033,-501.698822,-712.345459,202.5621338,-578.8380737
-714.4845581,85.56942749,-722.4959717,-645.8872681,116.039505,-767.1403809,-635.5551758,115.4118423,-687.1627197,-783.6225586,209.665802,-549.1984253,-712.8994141,215.9858246,-501.8370056,-690.6784668,194.7980804,-578.704895
-727.2525024,86.1389389,-722.2732544,-658.8129883,116.641777,-767.1485596,-648.2731323,115.962204,-687.3203125,-762.4508667,196.6500549,-548.7702026,-691.9456177,207.2499084,-501.6810608,-668.4926758,187.1112671,-578.2687988
-740.1473999,86.78987885,-722.2473145,-671.56604,117.284935,-767.2266235,-660.3417969,116.6334991,-687.3460693,-740.0343628,183.6627197,-547.8536377,-670.2527466,198.7060699,-500.8043518,-645.6014404,179.5470581,-577.5078735
-752.5722656,86.8976059,-722.0975342,-684.3219604,118.0086823,-767.2416382,-672.6634521,117.369194,-687.4071655,-716.6655884,170.8951874,-546.6313477,-647.8033447,190.297287,-499.8718872,-622.4165039,172.2177277,-576.6419678
-765.5196533,87.22322083,-722.0079956,-696.8977051,118.7602386,-767.2506104,-685.1326904,118.0218506,-687.4267578,-692.4185791,158.5818481,-545.2396851,-624.6184692,182.043335,-498.8427429,-598.397644,165.1882019,-575.6296387
-778.4735107,87.49639893,-721.9210815,-709.7145386,119.5332336,-767.2444458,-697.3995361,118.7376251,-687.4417114,-667.2783203,146.7588806,-543.6586914,-600.9824829,174.1495819,-497.8536072,-574.0228882,158.7862549,-574.4942017
-791.3779297,87.87567902,-721.7548828,-722.2225952,120.3577881,-767.2399902,-709.579895,119.4948807,-687.4056396,-641.5545654,135.6450806,-542.1543579,-577.0147095,167.0347443,-496.6084595,-549.2455444,153.0285187,-573.239563
-804.2797241,88.31373596,-721.682251,-734.7982788,121.3100739,-767.0821533,-721.7142944,120.3364487,-687.3154297,-615.116333,125.0657501,-540.876709,-552.8251953,160.5804596,-495.2753296,-524.4259033,148.0232391,-571.954895
-817.0933228,88.85592651,-721.7264404,-747.2919922,122.2701416,-766.8808594,-733.7923584,121.1605453,-687.1870728,-588.5699463,115.7989349,-539.288147,-528.6776123,154.7649078,-493.7432556,-499.389801,143.9019623,-570.3904419
-829.9492798,89.33363342,-721.6878662,-759.7281494,123.3440247,-766.6506348,-745.8408203,122.0350647,-686.9835815,-561.8509521,107.8266296,-537.4358521,-504.2559814,150.1475525,-492.1850281,-474.4567566,140.5843964,-568.744873
-842.5220947,90.14967346,-721.6308594,-772.133667,124.5031815,-766.3777466,-757.8104248,122.9674835,-686.7165527,-535.2540283,101.0597763,-535.5108643,-480.1420593,146.4432526,-490.428894,-449.7913208,138.2969055,-566.9283447
-855.0146484,91.36430359,-721.5205078,-784.5330811,125.7500763,-766.0541992,-769.6853027,123.9929199,-686.4308472,-509.2038879,95.69081116,-533.2139893,-456.6044617,143.7688141,-488.559082,-425.8260803,137.027832,-565.2119751
-867.4711304,92.46015167,-721.4362793,-796.7662354,127.1809311,-765.7139282,-781.4173584,124.944664,-686.4071045,-483.628418,91.23823547,-531.0619507,-433.9205322,142.1463928,-486.7936096,-402.1295471,136.8973389,-562.6342773
-879.8838501,93.72436523,-721.2833862,-809.1025391,128.5159912,-765.364624,-793.1660767,125.9158783,-685.8492432,-459.095459,87.81351471,-529.0271606,-412.3034058,141.4685059,-485.0650635,-380.1671143,137.5878296,-560.8550415
-892.2176514,95.11374664,-721.1334229,-821.1953735,130.0089111,-764.9846191,-804.866272,127.1438522,-685.550354,-435.837616,85.38517761,-527.1149902,-392.087677,141.577652,-483.548584,-359.6512451,139.1432648,-559.2280884
-904.5056152,96.73983002,-720.994751,-833.6490479,131.9636993,-764.7208252,-816.6333618,128.3845978,-685.2523804,-414.1671143,83.98823547,-525.538269,-373.3934326,142.3390198,-482.2764587,-340.7454834,141.2663574,-557.8117065
-916.6651001,98.56144714,-720.7702026,-845.3587646,133.4667053,-764.2997437,-828.2306519,129.8175354,-684.9449463,-394.4881897,83.47721863,-524.3585815,-356.3455505,143.5216675,-481.2932129,-323.4867249,143.7731781,-556.7021484
-928.7460327,100.8257065,-720.4676514,-857.2637939,135.3006744,-763.9039917,-839.6913452,131.2808838,-684.6654663,-377.0386963,83.6652298,-523.6769409,-341.2583008,144.9143982,-480.6665344,-308.1566162,146.4365387,-555.8239136
-940.7102661,103.3613052,-720.1223755,-869.0647583,137.4280853,-763.5288086,-851.1084595,132.87883,-684.2771606,-361.8999023,83.72780609,-523.8685913,-328.4545593,146.0990295,-480.3940125,-295.0854797,148.9404449,-555.3536377
-952.4516602,106.1200104,-719.6851807,-880.5245972,139.600769,-763.1021729,-862.2756958,134.5495605,-683.8977051,-350.0921936,84.26888275,-523.9465332,-318.0317383,146.9968719,-480.4607544,-284.5066833,150.8742065,-555.2133789
-963.9848022,109.2646255,-719.2871094,-891.8189087,142.0930481,-762.7384033,-873.2207642,136.3815613,-683.6123657,-341.2010498,84.36544037,-524.4404907,-310.0547791,147.2149658,-480.926239,-276.3934326,151.993927,-555.4830322
-975.2477417,112.9213028,-719.0387573,-902.7041016,144.6406097,-762.4717407,-884.0742188,138.4200745,-683.40802,-334.7867126,83.68172455,-525.2821655,-304.4350586,146.7936401,-481.6967468,-270.6905212,152.221283,-556.171814
-986.2457886,116.9116211,-718.9586792,-913.557312,147.5120087,-762.5005493,-894.6814575,140.7432709,-683.4643555,-331.4086914,82.91079712,-526.4840698,-300.9460144,145.754837,-482.7884216,-267.267334,151.4003296,-557.256897
-997.0234375,121.3844376,-718.9783325,-924.234436,150.7472534,-762.4547729,-905.1620483,143.231781,-683.5997314,-330.505249,81.44897461,-528.0704956,-299.4581604,144.0805664,-484.2253723,-265.9820557,149.6987152,-558.7816772
-1007.384949,126.3139954,-719.1482544,-934.4431152,154.2251129,-762.7401733,-915.2244873,145.9342346,-684.1011963,-331.7530518,79.22878265,-529.9067993,-299.9192505,141.7009583,-485.9599915,-266.8057556,147.0551453,-560.6488647
-1017.253723,131.7603607,-719.4036865,-943.7514648,157.8644867,-763.6001587,-924.9052734,148.9860535,-684.708374,-335.0171509,76.25030518,-531.951416,-302.1893616,138.6402283,-487.9685059,-269.6316223,143.5718842,-562.8625488
-1026.500977,137.6863251,-719.7306519,-953.102478,162.026123,-763.8979492,-933.916626,152.3058472,-685.4736938,-340.0596924,73.50216675,-533.9111328,-306.0185547,134.9742126,-490.0110168,-273.9577332,139.4459229,-565.1348267
-1035.051147,144.1809692,-719.9258423,-961.3313599,166.4372559,-764.9321289,-942.2722168,155.9757385,-686.4085083,-347.6053467,72.69803619,-535.0744629,-310.9049683,131.1079102,-492.1487732,-279.5252075,134.9943695,-567.4125977
-1042.764771,151.3002625,-720.0829468,-969.3486938,171.4711914,-765.4022217,-949.842041,159.7826233,-687.4054565,-355.8692322,72.45543671,-536.130127,-316.8006287,127.0942917,-494.0445251,-286.1290894,130.1432495,-569.5648193
-1049.372559,158.9611053,-720.3568115,-976.6829834,176.7454071,-766.5483398,-956.4775391,164.0006256,-688.5605469,-363.6867676,73.17492676,-536.4154663,-322.0785828,123.628212,-495.0151672,-292.2900696,125.6450348,-570.9163818
-1054.9021,167.3222504,-720.6911011,-982.3336182,182.1073303,-767.6442871,-962.164917,168.6821747,-690.1046143,-370.7322693,75.72366333,-535.0839233,-325.2185059,121.3848114,-494.5114746,-296.2865906,122.3770523,-570.8834229
